show_id,type,title,director,country,date_added,release_year,rating,duration,listed_in,day_added,year_added,month_added,listed_in1,listed_in2,listed_in3
s6063,Movie,A Walk to Remember,Adam Shankman,United States,2020-07-01,2002,PG,102 min,"Dramas, Romantic Movies",1,2020,7,Dramas, Romantic Movies,0
s6064,Movie,A Wednesday,Neeraj Pandey,India,2018-11-01,2008,TV-MA,103 min,"Action & Adventure, Dramas, International Movies",1,2018,11,Action & Adventure, Dramas, International Movies
s6065,Movie,A Week in Watts,Gregory Caruso,United States,2018-02-19,2017,TV-14,91 min,Documentaries,19,2018,2,Documentaries,0,0
s6066,Movie,A Wrinkle in Time,Ava DuVernay,United States,2018-09-25,2018,PG,110 min,Children & Family Movies,25,2018,9,Children & Family Movies,0,0
s6069,Movie,A.M.I.,Rusty Nixon,Canada,2020-10-01,2019,TV-MA,77 min,Horror Movies,1,2020,10,Horror Movies,0,0
s6089,Movie,Acts of Violence,Brett Donowho,Canada,2020-08-01,2018,R,87 min,Action & Adventure,1,2020,8,Action & Adventure,0,0
s6070,Movie,A.X.L.,Oliver Daly,United States,2019-03-20,2018,PG,99 min,"Action & Adventure, Children & Family Movies, Independent Movies",20,2019,3,Action & Adventure, Children & Family Movies, Independent Movies
s6071,Movie,Aşk Tesadüfleri Sever,Ömer Faruk Sorak,Turkey,2018-04-04,2011,TV-MA,122 min,"Dramas, International Movies, Romantic Movies",4,2018,4,Dramas, International Movies, Romantic Movies
s6072,Movie,Aadu 2,Midhun Manuel Thomas,India,2018-05-15,2017,TV-MA,150 min,"Comedies, International Movies",15,2018,5,Comedies, International Movies,0
s6073,Movie,Aajcha Divas Majha,Chandrakant Kulkarni,India,2018-01-01,2013,TV-PG,126 min,"Comedies, Dramas, International Movies",1,2018,1,Comedies, Dramas, International Movies
s6074,Movie,Aarakshan,Prakash Jha,India,2019-12-31,2011,TV-14,164 min,"Dramas, International Movies",31,2019,12,Dramas, International Movies,0
s6075,Movie,Aashayein,Nagesh Kukunoor,India,2017-10-22,2010,TV-14,115 min,"Dramas, International Movies",22,2017,10,Dramas, International Movies,0
s6076,Movie,Aata Pita,Uttung Shelar,India,2018-01-01,2010,TV-14,133 min,"Comedies, Dramas, International Movies",1,2018,1,Comedies, Dramas, International Movies
s6077,Movie,Abby Sen,Atanu Ghosh,India,2017-05-01,2015,TV-PG,127 min,"Comedies, Dramas, International Movies",1,2017,5,Comedies, Dramas, International Movies
s6079,Movie,Abhinetri,A. L. Vijay,India,2018-05-01,2016,TV-14,131 min,"Comedies, International Movies, Sci-Fi & Fantasy",1,2018,5,Comedies, International Movies, Sci-Fi & Fantasy
s6080,TV Show,Abnormal Summit,"Jung-ah Im, Seung-uk Jo",South Korea,2017-08-04,2017,TV-PG,2 Seasons,"International TV Shows, Korean TV Shows, Stand-Up Comedy & Talk Shows",4,2017,8,International TV Shows, Korean TV Shows, Stand-Up Comedy & Talk Shows
s6081,Movie,Abominable Christmas,Chad Van De Keere,United States,2016-02-18,2012,TV-Y7,44 min,"Children & Family Movies, Comedies",18,2016,2,Children & Family Movies, Comedies,0
s6082,Movie,About a Boy,"Chris Weitz, Paul Weitz",United Kingdom,2019-02-01,2002,PG-13,101 min,"Comedies, Dramas, International Movies",1,2019,2,Comedies, Dramas, International Movies
s6083,Movie,Abzurdah,Daniela Goggi,Argentina,2016-08-25,2015,TV-MA,90 min,"Dramas, International Movies",25,2016,8,Dramas, International Movies,0
s6084,Movie,Acapulco La vida va,Alfonso Serrano Maturino,Mexico,2017-06-03,2016,TV-MA,89 min,"Comedies, Dramas, International Movies",3,2017,6,Comedies, Dramas, International Movies
s6085,Movie,Across The Line,Julien Christian Lutz,Canada,2019-04-01,2015,TV-MA,88 min,"Dramas, Sports Movies",1,2019,4,Dramas, Sports Movies,0
s6086,Movie,Across the Universe,Julie Taymor,United States,2019-01-01,2007,PG-13,133 min,"Dramas, Music & Musicals, Romantic Movies",1,2019,1,Dramas, Music & Musicals, Romantic Movies
s6087,Movie,Act of Valor,"Mike McCoy, Scott Waugh",United States,2020-06-01,2012,R,110 min,Action & Adventure,1,2020,6,Action & Adventure,0,0
s6088,Movie,Act of Vengeance,Mahsun Kırmızıgül,Turkey,2018-09-29,2010,NR,112 min,"Action & Adventure, International Movies",29,2018,9,Action & Adventure, International Movies,0
s6091,Movie,Addicted to Life,Thierry Donard,France,2020-06-12,2014,TV-14,91 min,"Action & Adventure, Documentaries, International Movies",12,2020,6,Action & Adventure, Documentaries, International Movies
s6092,Movie,Adore,Anne Fontaine,Australia,2019-11-20,2013,R,111 min,"Dramas, Independent Movies, International Movies",20,2019,11,Dramas, Independent Movies, International Movies
s6093,Movie,Adrishya,Sandeep Chatterjee,India,2019-12-31,2017,TV-14,99 min,"Horror Movies, Independent Movies, International Movies",31,2019,12,Horror Movies, Independent Movies, International Movies
s6094,Movie,Adventures in Public School,Kyle Rideout,Canada,2018-08-15,2018,NR,86 min,Comedies,15,2018,8,Comedies,0,0
s6096,Movie,After Porn Ends,Bryce Wagoner,United States,2019-05-27,2012,NR,93 min,Documentaries,27,2019,5,Documentaries,0,0
s6097,Movie,After Porn Ends 3,Brittany Andrews,United States,2018-12-30,2018,TV-MA,87 min,Documentaries,30,2018,12,Documentaries,0,0
s6098,Movie,Afterschool,Antonio Campos,United States,2020-08-13,2008,TV-MA,107 min,"Dramas, Independent Movies",13,2020,8,Dramas, Independent Movies,0
s6099,Movie,Aftershock,Nicolás López,United States,2018-03-07,2012,R,89 min,"Action & Adventure, Horror Movies",7,2018,3,Action & Adventure, Horror Movies,0
s6100,Movie,Agatha and the Truth of Murder,Terry Loane,United Kingdom,2019-01-31,2018,TV-MA,92 min,Dramas,31,2019,1,Dramas,0,0
s6104,Movie,Ahista Ahista,Shivam Nair,India,2019-12-31,2006,TV-14,122 min,"Dramas, International Movies, Romantic Movies",31,2019,12,Dramas, International Movies, Romantic Movies
s6105,Movie,Ai Weiwei: Never Sorry,Alison Klayman,United States,2018-03-01,2012,R,91 min,Documentaries,1,2018,3,Documentaries,0,0
s6107,Movie,Aisa Yeh Jahaan,Biswajeet Bora,India,2017-10-15,2015,TV-14,127 min,"Dramas, Independent Movies, International Movies",15,2017,10,Dramas, Independent Movies, International Movies
s6108,Movie,Aitraaz,"Abbas Alibhai Burmawalla, Mastan Alibhai Burmawalla",India,2018-03-01,2004,TV-14,153 min,"International Movies, Music & Musicals, Romantic Movies",1,2018,3,International Movies, Music & Musicals, Romantic Movies
s6110,Movie,Albion: The Enchanted Stallion,Castille Landon,United States,2017-07-01,2016,TV-PG,106 min,Children & Family Movies,1,2017,7,Children & Family Movies,0,0
s6111,Movie,Alejandro Sanz: What I Was Is What I Am,"Gervasio Iglesias, Alexis Morante",Spain,2018-08-18,2018,TV-MA,102 min,"Documentaries, International Movies, Music & Musicals",18,2018,8,Documentaries, International Movies, Music & Musicals
s6101,TV Show,Age Gap Love,Not Given,United Kingdom,2019-07-12,2017,TV-MA,1 Season,"British TV Shows, Reality TV, Romantic TV Shows",12,2019,7,British TV Shows, Reality TV, Romantic TV Shows
s6109,Movie,Alarmoty in the Land of Fire,Not Given,Egypt,2019-08-05,2017,TV-MA,94 min,"Comedies, International Movies",5,2019,8,Comedies, International Movies,0
s6112,Movie,Alice Doesn't Live Here Anymore,Martin Scorsese,United States,2019-07-01,1974,PG,112 min,"Classic Movies, Comedies, Dramas",1,2019,7,Classic Movies, Comedies, Dramas
s6113,Movie,Alien Contact: Outer Space,J. Michael Long,United States,2018-01-09,2017,TV-PG,63 min,Documentaries,9,2018,1,Documentaries,0,0
s6114,Movie,Aliens Ate My Homework,Sean McNamara,United States,2018-03-06,2018,PG,90 min,"Children & Family Movies, Comedies, Sci-Fi & Fantasy",6,2018,3,Children & Family Movies, Comedies, Sci-Fi & Fantasy
s6115,Movie,Alive and Kicking,Susan Glatzer,Sweden,2017-08-10,2016,TV-14,89 min,Documentaries,10,2017,8,Documentaries,0,0
s6116,Movie,All About Nina,Eva Vives,United States,2019-03-18,2018,R,101 min,"Comedies, Dramas, Independent Movies",18,2019,3,Comedies, Dramas, Independent Movies
s6117,Movie,All Dogs Go to Heaven,"Don Bluth, Gary Goldman, Dan Kuenster",Ireland,2020-06-01,1989,G,85 min,Children & Family Movies,1,2020,6,Children & Family Movies,0,0
s6118,Movie,All Good Ones Get Away,Víctor García,Spain,2019-07-30,2019,TV-MA,83 min,"International Movies, Thrillers",30,2019,7,International Movies, Thrillers,0
s6119,Movie,All Hallows' Eve,Charlie Vaughn,United States,2017-08-01,2016,TV-G,92 min,"Children & Family Movies, Independent Movies",1,2017,8,Children & Family Movies, Independent Movies,0
s6120,Movie,All Light Will End,Chris Blake,United States,2019-02-02,2018,TV-MA,84 min,"Horror Movies, Thrillers",2,2019,2,Horror Movies, Thrillers,0
s6121,Movie,All the Boys Love Mandy Lane,Jonathan Levine,United States,2018-07-03,2006,R,91 min,Horror Movies,3,2018,7,Horror Movies,0,0
s6122,Movie,All the Devil's Men,Matthew Hope,United Kingdom,2019-05-15,2018,R,100 min,Action & Adventure,15,2019,5,Action & Adventure,0,0
s6123,Movie,Alone in Berlin,Vincent Perez,United Kingdom,2019-02-15,2016,R,103 min,Dramas,15,2019,2,Dramas,0,0
s6124,Movie,Along Came a Spider,Lee Tamahori,United States,2019-10-01,2001,R,103 min,Thrillers,1,2019,10,Thrillers,0,0
s6125,Movie,Alpha and Omega 2: A Howl-iday Adventure,Richard Rich,United States,2019-10-01,2013,TV-G,45 min,Children & Family Movies,1,2019,10,Children & Family Movies,0,0
s6126,Movie,Alpha and Omega: The Legend of the Saw Tooth Cave,Richard Rich,United States,2020-01-01,2014,TV-Y7,45 min,Children & Family Movies,1,2020,1,Children & Family Movies,0,0
s6128,Movie,AlphaGo,Greg Kohs,United States,2018-01-01,2017,TV-G,90 min,Documentaries,1,2018,1,Documentaries,0,0
s6129,Movie,Always a Bridesmaid,Trey Haley,United States,2020-03-03,2019,TV-14,98 min,"Comedies, Romantic Movies",3,2020,3,Comedies, Romantic Movies,0
s6130,Movie,Amar Akbar & Tony,Atul Malhotra,United Kingdom,2017-06-20,2015,TV-MA,92 min,"Comedies, Dramas, International Movies",20,2017,6,Comedies, Dramas, International Movies
s6750,Movie,Figures of Speech,Ari Levinson,United States,2016-12-21,2016,TV-PG,92 min,Documentaries,21,2016,12,Documentaries,0,0
s6131,Movie,Amar Akbar Anthony,Manmohan Desai,India,2019-12-31,1977,TV-14,172 min,"Action & Adventure, Classic Movies, Comedies",31,2019,12,Action & Adventure, Classic Movies, Comedies
s6132,Movie,Amar's Hands,Khaled Youssef,Egypt,2019-04-26,2011,TV-14,125 min,"Dramas, International Movies",26,2019,4,Dramas, International Movies,0
s6134,Movie,American Anarchist,Charlie Siskel,United States,2017-06-23,2016,TV-MA,81 min,Documentaries,23,2017,6,Documentaries,0,0
s6135,Movie,American Assassin,Michael Cuesta,United States,2020-01-31,2017,R,112 min,Action & Adventure,31,2020,1,Action & Adventure,0,0
s6136,Movie,American Beauty,Sam Mendes,United States,2020-01-01,1999,R,122 min,Dramas,1,2020,1,Dramas,0,0
s6137,Movie,American Circumcision,Brendon Marotta,United States,2018-12-16,2017,TV-14,101 min,Documentaries,16,2018,12,Documentaries,0,0
s6139,Movie,American Experience: Ruby Ridge,Barak Goodman,United States,2017-04-19,2017,TV-MA,53 min,Documentaries,19,2017,4,Documentaries,0,0
s6140,TV Show,American Experience: The Circus,Sharon Grimberg,United States,2019-05-02,2018,TV-PG,1 Season,Docuseries,2,2019,5,Docuseries,0,0
s6141,Movie,American Experience: The Island Murder,Mark Zwonitzer,United States,2019-05-01,2018,TV-14,53 min,Documentaries,1,2019,5,Documentaries,0,0
s6142,Movie,American Hangman,Wilson Coneybeare,Canada,2019-07-30,2019,TV-MA,99 min,Thrillers,30,2019,7,Thrillers,0,0
s6143,Movie,American Heist,Sarik Andreasyan,Canada,2019-10-23,2014,R,95 min,"Action & Adventure, Dramas",23,2019,10,Action & Adventure, Dramas,0
s6144,Movie,American History X,Tony Kaye,United States,2019-11-01,1998,R,119 min,Dramas,1,2019,11,Dramas,0,0
s6145,Movie,American Honey,Andrea Arnold,United Kingdom,2019-04-27,2016,R,163 min,"Dramas, Independent Movies",27,2019,4,Dramas, Independent Movies,0
s6146,Movie,American Masters: Ted Williams,Nick Davis,United States,2019-04-01,2018,TV-MA,55 min,"Documentaries, Sports Movies",1,2019,4,Documentaries, Sports Movies,0
s6148,Movie,American Psycho,Mary Harron,United States,2019-09-01,2000,R,102 min,"Comedies, Cult Movies, Dramas",1,2019,9,Comedies, Cult Movies, Dramas
s6149,Movie,American Warfighter,Jerry G. Angelo,United States,2019-09-13,2019,TV-MA,106 min,Dramas,13,2019,9,Dramas,0,0
s6150,Movie,Amy,Asif Kapadia,United Kingdom,2018-07-26,2015,R,128 min,"Documentaries, International Movies, Music & Musicals",26,2018,7,Documentaries, International Movies, Music & Musicals
s6151,Movie,An American in Madras,Karan Bali,India,2017-01-01,2013,TV-PG,80 min,"Documentaries, International Movies",1,2017,1,Documentaries, International Movies,0
s6152,Movie,An American Tail,Don Bluth,United States,2018-04-01,1986,G,80 min,Children & Family Movies,1,2018,4,Children & Family Movies,0,0
s6153,Movie,An American Tail: Fievel Goes West,"Phil Nibbelink, Simon Wells",United States,2018-04-01,1991,G,75 min,Children & Family Movies,1,2018,4,Children & Family Movies,0,0
s6154,Movie,An American Tail: The Mystery of the Night Monster,Larry Latham,United States,2018-04-01,1999,G,75 min,Children & Family Movies,1,2018,4,Children & Family Movies,0,0
s6155,Movie,An American Tail: The Treasures of Manhattan Island,Larry Latham,United States,2018-04-01,2000,G,79 min,Children & Family Movies,1,2018,4,Children & Family Movies,0,0
s6156,Movie,An Hour and a Half,Wael Ehsan,Egypt,2019-04-26,2012,TV-14,87 min,"Dramas, International Movies",26,2019,4,Dramas, International Movies,0
s6158,Movie,An Interview with God,Perry Lang,United States,2019-03-01,2018,TV-PG,97 min,"Dramas, Faith & Spirituality",1,2019,3,Dramas, Faith & Spirituality,0
s6159,Movie,An Upper Egyptian,"Ismail Farouk, Hazem Fouda",Egypt,2019-06-20,2014,TV-MA,85 min,"Comedies, Dramas, International Movies",20,2019,6,Comedies, Dramas, International Movies
s6160,Movie,Anarkali of Aarah,Avinash Das,India,2017-08-01,2017,TV-MA,111 min,"Dramas, Independent Movies, International Movies",1,2017,8,Dramas, Independent Movies, International Movies
s6161,Movie,Anchor and Hope,Carlos Marques-Marcet,Spain,2019-02-15,2017,TV-MA,113 min,"Comedies, Dramas, LGBTQ Movies",15,2019,2,Comedies, Dramas, LGBTQ Movies
s6163,Movie,Anesthesia,Tim Blake Nelson,United States,2018-12-30,2015,R,90 min,"Dramas, Independent Movies",30,2018,12,Dramas, Independent Movies,0
s6164,Movie,Angel Eyes,Luis Mandoki,United States,2020-09-05,2001,R,103 min,"Dramas, Romantic Movies",5,2020,9,Dramas, Romantic Movies,0
s6165,Movie,Anger Management,Peter Segal,United States,2019-11-01,2003,PG-13,105 min,Comedies,1,2019,11,Comedies,0,0
s6166,Movie,Angry Indian Goddesses,Pan Nalin,India,2017-03-14,2015,TV-MA,104 min,"Dramas, Independent Movies, International Movies",14,2017,3,Dramas, Independent Movies, International Movies
s6169,Movie,Ankur Arora Murder Case,Sohail Tatari,India,2017-10-15,2013,TV-14,127 min,"Dramas, International Movies, Thrillers",15,2017,10,Dramas, International Movies, Thrillers
s6170,Movie,Annabelle Hooper and the Ghosts of Nantucket,Paul Serafini,United States,2017-08-01,2016,TV-PG,92 min,Children & Family Movies,1,2017,8,Children & Family Movies,0,0
s6325,Movie,Black Man White Skin,Jose Manuel Colón,Spain,2016-06-01,2015,TV-PG,79 min,"Documentaries, International Movies",1,2016,6,Documentaries, International Movies,0
s6171,Movie,Another Forever,Juan Zapata,Brazil,2017-03-21,2016,TV-PG,72 min,"Dramas, Independent Movies, International Movies",21,2017,3,Dramas, Independent Movies, International Movies
s6172,Movie,Ant-Man and the Wasp,Peyton Reed,United States,2019-01-29,2018,PG-13,118 min,"Action & Adventure, Comedies, Sci-Fi & Fantasy",29,2019,1,Action & Adventure, Comedies, Sci-Fi & Fantasy
s6173,Movie,Antar: Son of Shadad,Sherif Ismail,Egypt,2019-05-09,2017,TV-MA,110 min,"Comedies, International Movies",9,2019,5,Comedies, International Movies,0
s6174,Movie,Antariksha Ke Rakhwale,Anirban Majumder,Not Given,2019-06-18,2018,TV-Y7,65 min,Children & Family Movies,18,2019,6,Children & Family Movies,0,0
s6176,Movie,Antidote,Ken Barbet,United States,2019-04-14,2018,TV-MA,90 min,"Action & Adventure, Horror Movies",14,2019,4,Action & Adventure, Horror Movies,0
s6177,Movie,Anwar,Manish Jha,India,2019-12-31,2007,TV-14,134 min,"Dramas, Independent Movies, International Movies",31,2019,12,Dramas, Independent Movies, International Movies
s6179,Movie,Apache Warrior,"David Salzberg, Christian Tureaud",United States,2019-11-01,2017,TV-MA,89 min,Documentaries,1,2019,11,Documentaries,0,0
s6180,Movie,APEX: The Story of the Hypercar,"J.F. Musial, Josh Vietze",United States,2016-08-01,2016,NR,86 min,Documentaries,1,2016,8,Documentaries,0,0
s6181,Movie,Apollo 18,Gonzalo López-Gallego,United States,2019-03-09,2011,PG-13,87 min,"Horror Movies, Sci-Fi & Fantasy, Thrillers",9,2019,3,Horror Movies, Sci-Fi & Fantasy, Thrillers
s6182,Movie,April and the Extraordinary World,"Christian Desmares, Franck Ekinci",France,2017-10-01,2015,PG,107 min,"Action & Adventure, Comedies, International Movies",1,2017,10,Action & Adventure, Comedies, International Movies
s6183,Movie,"Aram, Aram",Christopher Chambers,United States,2017-02-15,2015,TV-14,79 min,"Dramas, Independent Movies",15,2017,2,Dramas, Independent Movies,0
s6184,Movie,Are We Done Yet?,Khaled El Halafawy,Egypt,2019-08-01,2018,TV-14,87 min,"Comedies, Dramas, International Movies",1,2019,8,Comedies, Dramas, International Movies
s6185,Movie,Arisan 2,Nia Dinata,Indonesia,2018-09-15,2011,TV-14,113 min,"Comedies, Dramas, International Movies",15,2018,9,Comedies, Dramas, International Movies
s6186,Movie,Arthur,Jason Winer,United States,2019-04-01,2011,PG-13,110 min,"Comedies, Romantic Movies",1,2019,4,Comedies, Romantic Movies,0
s6187,Movie,Arthur Christmas,Sarah Smith,United Kingdom,2020-01-01,2011,PG,98 min,"Children & Family Movies, Comedies",1,2020,1,Children & Family Movies, Comedies,0
s6188,Movie,"As Above, So Below",John Erick Dowdle,United States,2018-09-16,2014,R,93 min,"Horror Movies, Thrillers",16,2018,9,Horror Movies, Thrillers,0
s6189,Movie,As Good as It Gets,James L. Brooks,United States,2020-01-01,1997,PG-13,139 min,"Comedies, Romantic Movies",1,2020,1,Comedies, Romantic Movies,0
s6190,Movie,Assimilate,John Murlowski,United States,2019-10-25,2019,TV-MA,94 min,"Horror Movies, Sci-Fi & Fantasy, Thrillers",25,2019,10,Horror Movies, Sci-Fi & Fantasy, Thrillers
s6191,Movie,Asura: The City of Madness,Sung-soo Kim,South Korea,2018-02-15,2016,NR,133 min,"Action & Adventure, Dramas, International Movies",15,2018,2,Action & Adventure, Dramas, International Movies
s6192,Movie,At All Costs,Mike Nicoll,United States,2016-12-14,2016,TV-MA,81 min,"Documentaries, Sports Movies",14,2016,12,Documentaries, Sports Movies,0
s6193,Movie,At First Light,Jason Stone,Canada,2018-12-27,2018,TV-14,91 min,"Dramas, Sci-Fi & Fantasy",27,2018,12,Dramas, Sci-Fi & Fantasy,0
s6194,Movie,ATM,Mez Tharatorn,United States,2018-09-05,2012,TV-14,122 min,"Comedies, International Movies, Romantic Movies",5,2018,9,Comedies, International Movies, Romantic Movies
s6196,Movie,Attacking the Devil: Harold Evans and the Last Nazi War Crime,"David Morris, Jacqui Morris",United Kingdom,2016-05-15,2014,TV-14,102 min,"Documentaries, International Movies",15,2016,5,Documentaries, International Movies,0
s6197,Movie,Attitude Test,"Fabrizio Copano, Augusto Matte",Chile,2018-08-19,2016,TV-14,88 min,"Comedies, Independent Movies, International Movies",19,2018,8,Comedies, Independent Movies, International Movies
s6198,Movie,Auschwitz: Blueprints of Genocide,Mike Rossiter,United Kingdom,2019-01-19,1994,TV-PG,49 min,Documentaries,19,2019,1,Documentaries,0,0
s6200,Movie,Automata,Gabe Ibáñez,Bulgaria,2017-09-08,2014,R,110 min,"International Movies, Sci-Fi & Fantasy, Thrillers",8,2017,9,International Movies, Sci-Fi & Fantasy, Thrillers
s6201,Movie,Avengers: Infinity War,"Anthony Russo, Joe Russo",United States,2018-12-25,2018,PG-13,150 min,"Action & Adventure, Sci-Fi & Fantasy",25,2018,12,Action & Adventure, Sci-Fi & Fantasy,0
s6202,Movie,Avicii: True Stories,Levan Tsikurishvili,Sweden,2018-12-28,2017,TV-MA,97 min,"Documentaries, International Movies, Music & Musicals",28,2018,12,Documentaries, International Movies, Music & Musicals
